,frame,tracker,left,top,width,height
191,393,7,134.36738568281783,36.51824841020479,42.79942367538922,63.18938644387177
192,394,6,186.39578037477577,14.421369300579542,60.579900834518355,79.49415506769884
193,394,7,134.600062750726,36.546350690989,42.78640693712873,63.170020077191566
194,395,6,188.81383396294072,14.905542955471816,59.71578704715603,78.35571944307861
195,395,7,134.5475338577191,36.4830467043509,42.87809969936774,63.30644101613254
196,396,6,185.88673302332086,14.587554981339522,59.858265797433205,78.5434295426501
197,396,7,134.65804588351574,36.451235728964676,42.94428536828906,63.40491237721062
198,397,6,188.1920723017478,15.156373455967163,59.17147162707471,77.63860547693972
199,397,7,134.75447699131095,36.35506588195283,43.11819308846481,63.66365313161845
200,398,6,183.70508139510486,15.235249910580194,59.09655785392664,77.5399095535859
201,398,7,135.5877759234223,36.20665835402832,43.32512774094124,63.97153151701019
202,399,6,182.52846402794714,15.746174485280505,58.38315592312051,76.60003081934926
203,399,7,134.40012618048496,36.39851474900968,43.147732948588896,63.707602679607874
204,400,6,180.50410269962293,16.48848511062012,58.71097889048821,77.0319245700083
205,400,7,134.66544960960755,36.18785795134559,43.66862479461224,64.48258810905728
206,400,8,74.0,156.0,68.0,88.0
207,401,6,177.72407732021986,17.311649911200888,57.858698661461915,75.90907918891017
208,401,7,133.19563864662513,36.18980829292567,43.81674055217189,64.70295545567038
209,401,8,70.78960528367793,154.00837415625938,71.14227897460773,92.08027269837123
210,402,6,175.7007562669621,17.711258801287585,58.11476085721296,76.24643097061394
211,402,7,133.85769883023227,36.53107023682284,43.6920181141798,64.51739280402361
212,402,8,73.48393446245974,155.99835722063668,68.46129122247355,88.59899009485372
213,403,6,173.8211967981583,17.527822000364793,58.56707146312459,76.84233224506897
214,403,7,132.76278684673332,36.82266975478821,43.662963198818716,64.47416475921813
215,403,8,71.65467915733883,155.94948775528667,68.78602332375571,89.02065715174245
216,404,6,173.41680680892063,17.826725388431342,57.730704415936486,75.74045184956714
217,404,7,134.13181112912304,37.14285746405238,43.76911218062668,64.63209373215193
218,404,8,73.3495298061377,156.36214917907688,68.23630046732222,88.30683792025417
219,405,6,170.98498911418778,17.172265968821478,57.55337970389462,75.50683357814694
220,405,7,133.5712298190819,36.65719348172064,43.75094693527814,64.60506739151137
221,405,8,73.20890781407398,156.26967732219572,68.47844455296145,88.6212638225021
222,406,6,170.78093451875782,16.77901655813649,56.74072925860014,74.43619886450503
223,406,7,134.41119404835155,36.22741848479815,44.21720871778831,65.29877394597773
224,406,8,73.25298510292382,156.29481627603346,68.49295012091585,88.64009941074141
225,407,7,133.32477546396868,35.52414334671073,45.11868807788568,66.63999933539091
226,407,8,73.33738814196704,156.3177150148785,68.4691151106112,88.60914947198762
227,408,7,132.2460003934704,35.6097324925307,45.17093528164776,66.71773298001253
228,408,8,73.30308284238038,156.23000166047805,68.60430452929603,88.78469394102609
229,409,7,133.06149537555729,36.00073848317476,44.92972789592818,66.35886345491753
230,409,8,73.32695726060467,156.2786147651949,68.52703354627926,88.68435699292968
231,410,7,132.3158894958173,36.55693262790354,44.33988017796054,65.48128514281933
232,410,8,75.59449648738985,157.068931344111,67.38075251015283,87.1959025131834
233,410,9,158.0,12.0,63.0,83.0
234,411,7,133.0635022778014,36.707229335544575,44.27864242707955,65.39017531833784
235,411,8,73.75553813610213,156.26494509202195,68.49001994764956,88.6362945588881
236,411,9,155.9762200573381,11.633053675501237,62.91422655199034,82.8865576977937
237,412,7,133.06774686345008,36.5102852487024,44.57523277244138,65.83144388094937
238,412,8,76.09460745554534,156.822103532644,67.77432634520329,87.70696107511458
239,412,9,153.67970177869992,12.425865987644706,63.379648005800675,83.50211510444612
240,413,7,133.0442704165459,36.49114775746795,44.71186994998277,66.03473334021822
241,413,8,74.91558791182212,156.40975109754189,68.01049730266215,88.01363082584476
242,413,9,151.86556744815474,12.421206851439727,62.84927346650392,82.80065200408589
243,414,7,133.0656272863831,36.418246081743476,44.855211014742565,66.24799687559252
244,414,8,76.97939409482947,156.25612923520032,68.35025142348894,88.45480408721687
245,414,9,149.79818567649968,12.590644689473095,63.54515217145553,83.72100771063478
246,415,7,133.22116425577394,36.44733103221432,44.897250267833385,66.31054308141054
247,415,8,74.96779634192652,156.6876379984572,67.8834301677258,87.84863320286769
248,415,9,147.85051236433097,12.36237500441235,64.1765717112512,84.55611097294516
249,416,7,133.4851358144264,36.52096046619105,44.91718288000931,66.34019891903816
250,416,8,75.54223837280622,156.83941431618567,67.66660022408882,87.56707790292114
251,416,9,146.23126370098848,12.437539653796655,64.4592293300376,84.92994846875942
252,417,7,134.46554957550643,36.521049308851886,44.92992778872389,66.35916085639397
253,417,8,75.877869621296,156.87081989919508,67.66249859931303,87.56175191254061
254,417,9,144.59915352957563,12.5637365626908,64.57707617524534,85.08581042532452
255,418,7,131.99145155136668,35.74492579338364,44.99702074936704,66.45898209052157
256,418,8,76.08840289529863,156.98859264502352,67.85566057397602,87.81257417814777
257,418,9,142.82907603193595,12.72663895745444,64.43776802006408,84.90156415556865
258,419,7,132.82167684516955,36.43218816233973,45.26983040656853,66.86486962928475
259,419,8,77.07913681209827,157.76300406427976,67.14454007893478,86.88917890846739
260,419,9,142.7712069426536,12.420588750759471,65.46585558598639,86.26129287178847
261,420,7,131.7788608845976,36.49043238372918,45.2464008255302,66.83001098432527
262,420,8,77.29058166469287,158.05174875328433,67.05910008421205,86.77823443770802
263,420,9,140.7506820209461,12.846027985799033,65.20918172366873,85.92182098936837
264,421,7,133.26095059951888,36.57891283533011,45.23198145072229,66.80855776814767
265,421,8,77.94994885696048,158.885503603188,66.28310376679173,85.77059742852043
266,421,9,137.83961925753212,13.006402075981597,66.75069513558498,87.96059679222535
267,422,7,132.90991874941068,36.626966857038205,44.94923845892765,66.38789136572152
268,422,8,79.86386637911312,158.88484001749805,66.20490041410534,85.6690497914501
269,422,9,135.59121181651622,13.17108490256301,67.8260828556576,89.3828837768375
270,423,7,132.96312767046254,36.69750782989243,44.859853785724454,66.25490441290702
271,423,8,77.81092914633268,159.00705017333846,65.96378151872278,85.3559551064011
272,423,9,135.99359708875278,12.633357537311674,69.25843616066925,91.2772865350787
273,424,7,131.8715860582228,36.67433802363693,45.01997747543538,66.4931372195501
274,424,8,78.78812869859414,158.75968589939467,66.65710419385573,86.25623977411101
275,424,9,133.2126223196394,11.794585158186294,70.26982328818428,92.61492757469537
276,425,7,132.49359257328953,36.410839313872614,45.481465062196435,67.17974070229218
277,425,8,79.02634454601002,158.51981209326027,67.22258615667783,86.99052232285021
278,425,9,134.74191277778684,12.76346057298877,69.66294955920785,91.81228812669426
279,426,7,132.60091713141304,36.5304915051162,45.465168114409096,67.15549402387688
280,426,8,80.48508602239475,159.49899330386074,65.75507132448773,85.08494336164813
281,426,9,132.2884447730983,12.072384526736478,70.97072120147078,93.541921589042
282,427,7,132.68584493229122,36.52687100405847,45.57000605055089,67.31147241667321
283,427,8,80.26417736640713,159.3132010012705,65.79187938761464,85.13273890630546
284,427,9,133.2505142304082,12.110836683596297,71.7365324258106,94.55476869220115
285,428,7,132.73918588334445,36.50463089392805,45.77336126401508,67.61402529524193
286,428,8,79.75884756794767,158.4350728815947,66.72579945096601,86.3454410781199
287,428,9,135.5430962391634,12.000952001818732,71.86713723668697,94.72750408723121
288,429,7,134.20277043631867,36.541279654724306,45.83108290900054,67.69990384022032
289,429,8,81.2402621126715,158.34268498003306,66.96451935720535,86.65542065786354
290,429,9,135.48016635145723,11.296400147652285,71.5499226427014,94.30796220486317
291,430,7,133.34851791252217,36.33964012979352,45.981621954089974,67.9238765658412
292,430,8,79.89412443620193,157.9702627972649,67.23844587749659,87.0111162886895
293,430,9,137.77127812261648,10.827181364338358,71.67102727656277,94.46813284964753
294,431,7,133.32563431573948,36.266593968137016,46.320611559979056,68.42822695509079
295,431,8,81.6625105843469,157.76563849074552,67.04726419219799,86.76286544360028
296,431,9,138.97306096037607,9.064376648236461,73.08204513875359,96.33431776415799
297,432,7,133.2688052413384,35.932721919761384,46.74681806434842,69.06233907134762
298,432,8,78.56705258489663,157.04200828201772,67.23061382332514,87.00094630789971
299,432,9,138.33060471023515,7.869799221003852,74.41995039305806,98.10380535856063
300,433,7,133.51527956528136,35.92152333467671,46.94004132092755,69.34981757503851
301,433,8,79.94715873197018,156.55354857630147,67.84527131362074,87.79908364604478
302,433,9,140.05399707705345,6.842556209189944,75.86782901895845,100.01874160571924
303,434,7,134.79849365455166,35.75036955071432,47.03754341435871,69.49488166526538
304,434,8,78.6106981589755,156.68211841983154,67.77225424411243,87.70427043638472
305,434,9,142.77506995913353,7.159221082237529,75.41687185606196,99.42231439027549
306,435,7,133.89022839834976,35.168267736076054,47.32702737223531,69.92557730991103
307,435,8,76.8115052761376,156.70253069129976,68.04790935085761,88.06221064962102
308,435,9,143.95116529163334,5.324083901901183,78.02580598146614,102.87284016903581
309,436,7,135.05803514576945,34.978539808849284,47.457363174906504,70.11949155290961
310,436,8,77.89221552013382,157.19152212173114,67.3138851387094,87.10907473235392
311,436,9,144.16572277890145,5.30279024079379,78.2287466746526,103.14124560195987
312,437,7,134.18931797551897,34.676609791609636,47.640488808668636,70.39194676411665
313,437,8,75.82614088071176,157.2125101190464,67.46765865026515,87.30875078467255
314,437,9,145.87376044465918,4.67213315374854,79.96125445478037,105.43262685954821
315,438,7,135.28005652623293,34.4286268642518,47.78188214304163,70.60231245672034
316,438,8,78.42461606299288,157.9160216085819,66.70188552905141,86.31438867205173
317,438,9,148.58753684010122,4.0441173543855555,79.79778529421463,105.21642571170324
318,439,7,134.22367527424313,33.93351855800409,48.253234115496525,71.3035922206166
319,439,8,76.83770800874791,157.6219939743761,66.86803648637692,86.53013693007142
320,439,9,148.80694961940637,4.687051505691073,79.82878452135856,105.25742468953877
321,440,7,134.09749907570398,33.70170578994941,48.59999481841345,71.81950448593201
322,440,8,75.97444434269718,157.16796158857363,67.01864434925074,86.72570236395234
323,440,9,149.14692478756172,4.140535440328122,81.04869782894957,106.87085841893332
324,441,7,133.97370331318436,33.491557817465264,48.868387736716215,72.21882077901662
325,441,8,74.50610733064576,156.1985912069278,68.07316375089505,88.09500367653527
326,441,9,149.15958792352512,3.8282090886144218,82.39906902228637,108.65683322302391
327,442,7,133.87811343838192,33.42591008723856,49.12217064033888,72.5964002209918
328,442,8,73.27589086062152,155.7783171228619,68.26573410833664,88.34505772276543
329,442,9,148.8284466558685,2.564483267289269,84.33116670266162,111.21218821964925
330,443,7,133.8125770222227,33.50957252497724,49.35694607311035,72.94570025511521
331,443,8,71.68722209368839,154.99312197095935,68.71814577635972,88.93251764989986
332,443,9,148.60237509381753,2.1662049800718464,85.7995837767117,113.15428822081222
333,444,7,133.85813863337398,33.54297648193129,49.4390505373305,73.06785567749154
334,444,8,68.25891809463401,154.2239153378675,69.27443202777407,89.65485949875136
335,444,9,148.60345222305392,1.455579108312243,87.44216304778229,115.32673177287336
336,445,7,133.83906780507257,33.80464882778026,49.551812447960685,73.23562339818523
337,445,8,66.17204524059915,154.83212231686534,69.33824188486841,89.73771707438135
338,445,9,148.70397845785487,1.4415029746507244,88.23549832246312,116.37598165228997
339,446,7,134.0572286823252,34.1880629409529,49.53442775982711,73.20975837437672
340,446,8,67.70353560119382,154.16258141266246,69.74258670759964,90.26276184419658
341,446,9,148.03266327999,0.18675257428073877,91.05594542644684,120.10625040272006
342,447,7,134.29557420673444,34.88192807871684,49.433412144957856,73.05946684981515
343,447,8,63.94851700225996,153.74445238258707,70.1950668263716,90.85031065513925
344,447,9,147.23378156524092,-0.8504335760667772,93.78374605010418,123.7139867114282
345,448,7,134.58956887227467,35.47119165664617,49.27371334236659,72.82186619230134
346,448,8,62.222252268922155,154.07676119030094,70.25738943656341,90.93123702956746
347,448,9,146.7044996741592,-1.3996117418855647,95.55774298398899,126.06024072075972
348,449,7,134.85632097079258,35.55334342991123,49.131793433111966,72.61071705902009
349,449,8,62.463199803542395,154.37510650467658,70.47033920481927,91.20775389282505
350,449,9,146.10128936520866,-1.9298699086244255,97.56546686580663,128.71561746767986
351,450,7,135.83453266171233,35.07779840519669,49.79755574901486,73.60124148024144
352,450,8,59.994103560510176,154.34590233496235,70.77717574389311,91.6061834286374
353,450,9,145.43126866288264,-3.2204284099171474,99.87260368272848,131.7669919674797
354,451,7,134.37745676297516,35.03928386532804,49.45853716322108,73.09684797454824
355,451,8,58.444597719160484,154.81574907989415,70.63555902949007,91.42229306814386
356,451,9,147.7973048514046,-3.243758773230198,100.1014928989282,132.06971641471162
357,452,7,134.68349469796982,35.23647728938845,49.6573659102491,73.39266635427288
358,452,8,60.7910654637447,154.6447297971754,70.58499414228578,91.35663418475917
359,452,9,146.3827144633819,-3.6220100992534725,100.00319216879723,131.93970577163515
360,453,7,133.55499717623553,35.43698980590821,49.5090521855563,73.17200447119336
361,453,8,57.105698163543586,154.85559679532935,70.22406272687607,90.88796204833164
362,453,9,147.90465607381176,-4.716397748129182,101.52993937202632,133.95895207268006
363,454,7,135.06867400506715,35.411085248716226,49.71563534026319,73.47935989648894
364,454,8,58.721887657833584,156.13479705524247,69.51411680202,89.96609196680208
365,454,9,146.1797151288884,-4.792024172145062,101.6171948475174,134.07435447574886
366,455,7,134.28466608086094,35.367749018750196,49.68239651671985,73.4299070126805
367,455,8,56.670749496812,156.17636315591412,69.65982781936691,90.15529881022269
368,455,9,148.3080920206104,-4.902439703452728,102.2107103745816,134.85932662444662
369,456,7,133.1553713284541,35.514870524536086,49.67091273259132,73.41282138263557
